stop_canonical,all_records,violations,exemptions,technical_rejections,dmv_rejections,exempt_reject_total,violation_share,exempt_reject_rate,exemption_rate,technical_reject_rate,dmv_reject_rate,longitude,latitude
6 AV / W 47 ST,2,0,1,0,1,2,0.0,1.0,0.5,0.0,0.5,-73.9812735,40.7586
6 AV / W 50 ST,10,0,6,0,4,10,0.0,1.0,0.6,0.0,0.4,-73.9382075,40.817823000000004
6 AV / W 51 ST,3,0,3,0,0,3,0.0,1.0,1.0,0.0,0.0,-73.979316,40.761394
8 AV / COLUMBUS CIRCLE,5,0,1,0,4,5,0.0,1.0,0.2,0.0,0.8,-73.981017,40.76768
LAGUARDIA AIRPORT / TERMINAL B,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.967749,40.801835
AMSTERDAM AV / W 100 ST,9,0,8,0,1,9,0.0,1.0,0.8888888888888888,0.0,0.1111111111111111,-73.967939,40.797355
COLUMBUS AV / W 97 ST,21,0,20,0,1,21,0.0,1.0,0.9523809523809523,0.0,0.047619047619047616,-73.967643,40.792739
BROADWAY / W 63 ST,35,0,31,1,3,35,0.0,1.0,0.8857142857142857,0.02857142857142857,0.08571428571428572,-73.982091,40.771705
BROADWAY / W 64 ST,59,0,46,8,5,59,0.0,1.0,0.7796610169491526,0.13559322033898305,0.0847457627118644,-73.982221,40.770289
BROADWAY / W 66 ST,29,0,29,0,0,29,0.0,1.0,1.0,0.0,0.0,-73.982079,40.775765
BROADWAY / W 69 ST,46,0,41,2,3,46,0.0,1.0,0.8913043478260869,0.043478260869565216,0.06521739130434782,-73.982023,40.7772695
CENTRAL PARK SOUTH / COLUMBUS CIRCLE,100,0,76,2,22,100,0.0,1.0,0.76,0.02,0.22,-73.98053999999999,40.767492000000004
COLUMBUS AV / W 100 ST,48,0,44,1,3,48,0.0,1.0,0.9166666666666666,0.020833333333333332,0.0625,-73.966359,40.794473499999995
COLUMBUS AV / W 102 ST,12,0,9,0,3,12,0.0,1.0,0.75,0.0,0.25,-73.965054,40.796317
COLUMBUS AV / W 66 ST,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.981698,40.7734365
COLUMBUS AV / W 69 ST,17,0,13,2,2,17,0.0,1.0,0.7647058823529411,0.11764705882352941,0.11764705882352941,-73.98117,40.774157
COLUMBUS AV / W 72 ST,6,0,6,0,0,6,0.0,1.0,1.0,0.0,0.0,-73.97934749999999,40.776692999999995
COLUMBUS AV / W 75 ST,6,0,5,0,1,6,0.0,1.0,0.8333333333333334,0.0,0.16666666666666666,-73.97809849999999,40.778399
COLUMBUS AV / W 89 ST,11,0,9,0,2,11,0.0,1.0,0.8181818181818182,0.0,0.18181818181818182,-73.971748,40.787078
COLUMBUS AV / W 92 ST,20,0,12,1,7,20,0.0,1.0,0.6,0.05,0.35,-73.97051300000001,40.7888265
COLUMBUS AV / W 94 ST,57,0,11,43,3,57,0.0,1.0,0.19298245614035087,0.7543859649122807,0.05263157894736842,-73.969024,40.790815
COURTLANDT AV / E 149 ST,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.936859,40.849143
BROADWAY / W 61 ST,65,0,54,5,6,65,0.0,1.0,0.8307692307692308,0.07692307692307693,0.09230769230769231,-73.982046,40.770217
DECATUR AV / EAST FORDHAM RD,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.91597,40.868624
E 149 ST / SOUTHERN BLVD,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.942555,40.83218
E 149 ST / TRINITY AV,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.942207,40.832686
FIELD PL / GRAND CONCOURSE,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936791,40.849192
EDWARD L GRANT HWY / W 169 ST,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-73.938343,40.846565
E 168 ST / PARK AV,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.984905,40.736374
E 169 ST / GRAND CONCOURSE,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.915969,40.868409
EAST TREMONT AV / THIERIOT AV,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936078,40.849801
EAST KINGSBRIDGE RD / GRAND CONCOURSE,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936736,40.849233
EAST FORDHAM RD / SOUTHERN BLVD,2,0,2,0,0,2,0.0,1.0,1.0,0.0,0.0,-73.929889,40.828902
E 187 ST / SOUTHERN BLVD,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936332,40.84955
E 204 ST / GRAND CONCOURSE,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936062,40.849804
E 47 ST / MADISON AV,8,0,3,4,1,8,0.0,1.0,0.375,0.5,0.125,-73.97655752771595,40.75720105602917
E 58 ST / SUTTON PL,7,0,5,1,1,7,0.0,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,-73.960399,40.757864
GEORGE WASHINGTON BRIDGE / UNIVERSITY AV,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,-73.92784,40.865257
GRAND CONCOURSE / MCCLELLAN ST,2,0,0,0,2,2,0.0,1.0,0.0,0.0,1.0,-73.918743,40.8647135
AMSTERDAM AV / W 102 ST,27,0,26,0,1,27,0.0,1.0,0.9629629629629629,0.0,0.037037037037037035,-73.967283,40.798293
LGA / TERMINAL C,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-73.949838,40.822135
AMSTERDAM AV / W 104 ST,7,0,6,0,1,7,0.0,1.0,0.8571428571428571,0.0,0.14285714285714285,-73.96605,40.799938
AMSTERDAM AV / W 72 ST,60,0,34,4,22,60,0.0,1.0,0.5666666666666667,0.06666666666666667,0.36666666666666664,-73.9804875,40.780169
AMSTERDAM AV / W 75 ST,42,0,31,1,10,42,0.0,1.0,0.7380952380952381,0.023809523809523808,0.23809523809523808,-73.97954949999999,40.781448499999996
MALCOLM X BLVD / W 147 ST,8,0,7,1,0,8,0.0,1.0,0.875,0.125,0.0,-73.937447,40.8226455
MALCOLM X BLVD / W 146 ST,23,0,10,3,10,23,0.0,1.0,0.43478260869565216,0.13043478260869565,0.43478260869565216,-73.935998,40.820872
MALCOLM X BLVD / W 142 ST,139,0,97,10,32,139,0.0,1.0,0.697841726618705,0.07194244604316546,0.2302158273381295,-73.937988,40.818151
MALCOLM X BLVD / W 139 ST,94,0,72,4,18,94,0.0,1.0,0.7659574468085106,0.0425531914893617,0.19148936170212766,-73.938457,40.817333500000004
MALCOLM X BLVD / W 137 ST,88,0,53,1,34,88,0.0,1.0,0.6022727272727273,0.011363636363636364,0.38636363636363635,-73.9404445,40.8147745
MALCOLM X BLVD / W 132 ST,62,0,48,0,14,62,0.0,1.0,0.7741935483870968,0.0,0.22580645161290322,-73.943028,40.811234999999996
AMSTERDAM AV / W 81 ST,17,0,12,0,5,17,0.0,1.0,0.7058823529411765,0.0,0.29411764705882354,-73.976638,40.785422
MALCOLM X BLVD / W 119 ST,75,0,54,2,19,75,0.0,1.0,0.72,0.02666666666666667,0.25333333333333335,-73.948859,40.803262
AMSTERDAM AV / W 83 ST,29,0,23,1,5,29,0.0,1.0,0.7931034482758621,0.034482758620689655,0.1724137931034483,-73.9759,40.786451
AMSTERDAM AV / W 89 ST,37,0,17,2,18,37,0.0,1.0,0.4594594594594595,0.05405405405405406,0.4864864864864865,-73.973348,40.789953
AMSTERDAM AV / W 91 ST,32,0,29,0,3,32,0.0,1.0,0.90625,0.0,0.09375,-73.972084,40.7916805
AMSTERDAM AV / W 93 ST,29,0,26,2,1,29,0.0,1.0,0.896551724137931,0.06896551724137931,0.034482758620689655,-73.971157,40.792965
GRAND CONCOURSE / MINERVA PL,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.935263,40.851157
AMSTERDAM AV / W 98 ST,24,0,18,3,3,24,0.0,1.0,0.75,0.125,0.125,-73.9688,40.796203500000004
LENOX AV / W 135 ST,24,0,13,0,11,24,0.0,1.0,0.5416666666666666,0.0,0.4583333333333333,-73.940234,40.814903
LENOX AV / W 125 ST,35,0,21,5,9,35,0.0,1.0,0.6,0.14285714285714285,0.2571428571428571,-73.944853,40.808594
LENOX AV / W 116 ST,32,0,25,1,6,32,0.0,1.0,0.78125,0.03125,0.1875,-73.949158,40.802714
ARCHER ST / WHITE PLAINS RD,2,0,0,0,2,2,0.0,1.0,0.0,0.0,1.0,-73.936314,40.8495985
LAFAYETTE AV / WHITE PLAINS RD,2,0,1,1,0,2,0.0,1.0,0.5,0.5,0.0,-73.9427105,40.832074500000004
KINGSBRIDGE AV / W 230 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.913088,40.871917
HUNTS POINT AV / SENECA AV,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.942188,40.832687
BAILEY AV / W 238 ST,3,0,2,1,0,3,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,-73.944749,40.829123
HENRY HUDSON PKWY WEST / W 252 ST,4,0,1,1,2,4,0.0,1.0,0.25,0.25,0.5,-73.93674999999999,40.8492365
HENRY HUDSON PKWY WEST / W 239 ST,1,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,-73.936647,40.849283
HENRY HUDSON PKWY WEST / W 236 ST,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-73.936518,40.849452
BERGEN AV / E 148 ST,3,0,3,0,0,3,0.0,1.0,1.0,0.0,0.0,-73.938402,40.846605
BOTANICAL GARDENS / SOUTHERN BLVD,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,-73.946307,40.827089
1 AV / 25 ST,164,0,157,1,6,164,0.0,1.0,0.9573170731707317,0.006097560975609756,0.036585365853658534,-73.976968,40.738959
